county_name,lon,lat,state_name,state_alpha
Cuming County,-96.7885168,41.9158651,Nebraska,NE
Lancaster County,-96.6886584,40.7835474,Nebraska,NE
Nuckolls County,-98.0468422,40.1764918,Nebraska,NE
Keith County,-101.6444493,41.1942448,Nebraska,NE
Phelps County,-99.4065568,40.5163647,Nebraska,NE
Webster County,-98.4985897,40.1806461,Nebraska,NE
Dakota County,-96.5613555,42.3916449,Nebraska,NE
Boyd County,-98.7730221,42.8944477,Nebraska,NE
Thomas County,-100.5069105,41.8486202,Nebraska,NE
Holt County,-98.7847662,42.4592867,Nebraska,NE
Brown County,-99.9239198,42.3595618,Nebraska,NE
Keya Paha County,-99.7183514,42.8754803,Nebraska,NE
Banner County,-103.7262626,41.5397495,Nebraska,NE
Greeley County,-98.5305655,41.5675715,Nebraska,NE
Jefferson County,-97.1431027,40.1757356,Nebraska,NE
Saline County,-97.131755,40.5168024,Nebraska,NE
Dundy County,-101.6811327,40.180165,Nebraska,NE
Scotts Bluff County,-103.7015494,41.8503306,Nebraska,NE
Adams County,-98.5000441,40.5206322,Nebraska,NE
Otoe County,-96.1310274,40.6379916,Nebraska,NE
Kearney County,-98.9476019,40.5091198,Nebraska,NE
Hitchcock County,-101.044217,40.1768964,Nebraska,NE
Kimball County,-103.7031528,41.1992736,Nebraska,NE
Nemaha County,-95.8530563,40.3852358,Nebraska,NE
Custer County,-99.7268662,41.3938927,Nebraska,NE
Cass County,-96.1406086,40.9098778,Nebraska,NE
Polk County,-97.5706627,41.1879253,Nebraska,NE
Dawes County,-103.1348721,42.7112144,Nebraska,NE
Wayne County,-97.1262433,42.210746,Nebraska,NE
Garfield County,-98.951231,41.9068675,Nebraska,NE
Douglas County,-96.1540664,41.2970908,Nebraska,NE
Pierce County,-97.6109917,42.2714129,Nebraska,NE
Platte County,-97.5134673,41.5768655,Nebraska,NE
Box Butte County,-103.0817795,42.2103804,Nebraska,NE
Thurston County,-96.5339428,42.1540613,Nebraska,NE
Boone County,-98.0704764,41.7039345,Nebraska,NE
Madison County,-97.6068564,41.9099293,Nebraska,NE
McPherson County,-101.1208507,41.6484137,Nebraska,NE
Red Willow County,-100.4685764,40.1694196,Nebraska,NE
Rock County,-99.4208512,42.394749,Nebraska,NE
Gosper County,-99.8232058,40.5090947,Nebraska,NE
Gage County,-96.6834528,40.2552337,Nebraska,NE
Dawson County,-99.8151537,40.8673784,Nebraska,NE
Arthur County,-101.6958984,41.5719443,Nebraska,NE
Hayes County,-101.0479627,40.5372337,Nebraska,NE
Johnson County,-96.2653668,40.3950099,Nebraska,NE
Antelope County,-98.0580367,42.1832253,Nebraska,NE
Sioux County,-103.7321114,42.4706119,Nebraska,NE
Lincoln County,-100.7444808,41.0503221,Nebraska,NE
Sherman County,-98.9728492,41.2187425,Nebraska,NE
Logan County,-100.4436647,41.5421555,Nebraska,NE
Merrick County,-98.0310505,41.1698005,Nebraska,NE
Sheridan County,-102.3682795,42.5122888,Nebraska,NE
Pawnee County,-96.2452254,40.1378496,Nebraska,NE
Sarpy County,-96.1091254,41.1150635,Nebraska,NE
Grant County,-101.7559645,41.9139574,Nebraska,NE
Burt County,-96.3377462,41.8541794,Nebraska,NE
Saunders County,-96.6409225,41.2231522,Nebraska,NE
Blaine County,-99.990771,41.9252304,Nebraska,NE
Dixon County,-96.8558616,42.4852801,Nebraska,NE
Stanton County,-97.1771094,41.9050454,Nebraska,NE
Wheeler County,-98.520851,41.922578,Nebraska,NE
Franklin County,-98.96208,40.1832031,Nebraska,NE
Dodge County,-96.6458526,41.5770082,Nebraska,NE
Chase County,-101.6941918,40.5303903,Nebraska,NE
Buffalo County,-99.0749833,40.855226,Nebraska,NE
Fillmore County,-97.5967053,40.5250399,Nebraska,NE
York County,-97.5967418,40.8730557,Nebraska,NE
Seward County,-97.140383,40.8719439,Nebraska,NE
Clay County,-98.0510501,40.5236688,Nebraska,NE
Cheyenne County,-103.0119289,41.2142358,Nebraska,NE
Garden County,-102.3029845,41.6333638,Nebraska,NE
Harlan County,-99.4034177,40.1787663,Nebraska,NE
Washington County,-96.2245771,41.5339726,Nebraska,NE
Hooker County,-101.117324,41.920317,Nebraska,NE
Richardson County,-95.7186026,40.1237427,Nebraska,NE
Furnas County,-99.9096631,40.191865,Nebraska,NE
Howard County,-98.5133417,41.2168513,Nebraska,NE
Valley County,-98.9834841,41.5640938,Nebraska,NE
Cedar County,-97.2568696,42.6045604,Nebraska,NE
Thayer County,-97.5962626,40.1738446,Nebraska,NE
Deuel County,-102.332609,41.1119026,Nebraska,NE
Morrill County,-102.9905936,41.7322039,Nebraska,NE
Hall County,-98.5026645,40.8660265,Nebraska,NE
Hamilton County,-98.0223294,40.8728173,Nebraska,NE
Loup County,-99.5097764,41.8976648,Nebraska,NE
Frontier County,-100.4066834,40.5309469,Nebraska,NE
Nance County,-97.9914083,41.4023855,Nebraska,NE
Knox County,-97.8913492,42.6344045,Nebraska,NE
Perkins County,-101.6274676,40.8576462,Nebraska,NE
Colfax County,-97.0889449,41.57496,Nebraska,NE
Butler County,-97.1320395,41.2260724,Nebraska,NE
Cherry County,-101.0476533,42.5713234,Nebraska,NE
Wahkiakum County,-123.4244583,46.2946377,Washington,WA
Lewis County,-122.3774443,46.5800714,Washington,WA
Jefferson County,-123.5271357,47.8053465,Washington,WA
Columbia County,-117.9116345,46.2928505,Washington,WA
Kittitas County,-120.6767136,47.1244443,Washington,WA
Snohomish County,-121.936784,48.070464,Washington,WA
Yakima County,-120.7401446,46.4565581,Washington,WA
Okanogan County,-119.7422347,48.5484533,Washington,WA
Spokane County,-117.4033714,47.6203752,Washington,WA
Island County,-122.6706492,48.1585538,Washington,WA
Clallam County,-123.8898599,48.1109034,Washington,WA
Stevens County,-117.8544544,48.388727,Washington,WA
Pend Oreille County,-117.2321913,48.5438247,Washington,WA
Whatcom County,-121.8364325,48.8426531,Washington,WA
Chelan County,-120.619041,47.8609739,Washington,WA
Asotin County,-117.2277813,46.1818612,Washington,WA
Ferry County,-118.5335894,48.4732563,Washington,WA
Douglas County,-119.6946219,47.7417625,Washington,WA
Benton County,-119.5166594,46.2281252,Washington,WA
Garfield County,-117.5367111,46.4294779,Washington,WA
King County,-121.833996,47.4905993,Washington,WA
Pacific County,-123.7824193,46.5565866,Washington,WA
Klickitat County,-120.7793049,45.8704463,Washington,WA
San Juan County,-123.1037693,48.5071904,Washington,WA
Grays Harbor County,-123.8266547,47.1139993,Washington,WA
Cowlitz County,-122.6784596,46.1967854,Washington,WA
Walla Walla County,-118.4803741,46.2546061,Washington,WA
Grant County,-119.467788,47.2136328,Washington,WA
Adams County,-118.5128614,47.0112378,Washington,WA
Clark County,-122.4859027,45.7716737,Washington,WA
Lincoln County,-118.4176925,47.5827433,Washington,WA
Kitsap County,-122.6496358,47.6396874,Washington,WA
Whitman County,-117.5353898,46.9059441,Washington,WA
Mason County,-123.1738498,47.3541257,Washington,WA
Skagit County,-121.8157703,48.4932917,Washington,WA
Pierce County,-122.1532418,47.0514151,Washington,WA
Thurston County,-122.8301524,46.9358216,Washington,WA
Franklin County,-118.9069436,46.5345799,Washington,WA
Skamania County,-121.9532269,46.0247815,Washington,WA
De Baca County,-104.3686961,34.3592729,New Mexico,NM
Otero County,-105.7809799,32.5887755,New Mexico,NM
Catron County,-108.3920882,33.9018583,New Mexico,NM
Union County,-103.4757229,36.4880853,New Mexico,NM
San Miguel County,-104.8035189,35.4768585,New Mexico,NM
Taos County,-105.6379865,36.5765287,New Mexico,NM
Grant County,-108.3815043,32.732087,New Mexico,NM
Colfax County,-104.6401105,36.6129638,New Mexico,NM
Sandoval County,-106.8831191,35.6850913,New Mexico,NM
Cibola County,-108.000374,34.93205,New Mexico,NM
Doña Ana County,-106.8349691,32.3499198,New Mexico,NM
Harding County,-103.851495,35.8595804,New Mexico,NM
Hidalgo County,-108.7519293,31.8980519,New Mexico,NM
Socorro County,-106.9391362,33.9916579,New Mexico,NM
Los Alamos County,-106.3079679,35.8700469,New Mexico,NM
Mora County,-104.9218975,35.9828413,New Mexico,NM
Eddy County,-104.3064338,32.4578347,New Mexico,NM
Curry County,-103.3460546,34.5729841,New Mexico,NM
Roosevelt County,-103.4830039,34.0212068,New Mexico,NM
San Juan County,-108.3245778,36.5116245,New Mexico,NM
Lincoln County,-105.4498055,33.7408411,New Mexico,NM
Guadalupe County,-104.7849677,34.8697822,New Mexico,NM
Torrance County,-105.8905532,34.5549773,New Mexico,NM
Luna County,-107.7471911,32.1845231,New Mexico,NM
McKinley County,-108.2532659,35.5838784,New Mexico,NM
Rio Arriba County,-106.6939829,36.5096687,New Mexico,NM
Lea County,-103.4132707,32.7956865,New Mexico,NM
Chaves County,-104.4698374,33.3616045,New Mexico,NM
Santa Fe County,-105.9657706,35.5143241,New Mexico,NM
Quay County,-103.5480713,35.1070184,New Mexico,NM
Bernalillo County,-106.6690645,35.0540019,New Mexico,NM
Sierra County,-107.1881612,33.1194684,New Mexico,NM
Valencia County,-106.8065821,34.7168404,New Mexico,NM
Las Piedras Municipio,-65.871189,18.1871483,Puerto Rico,PR
Quebradillas Municipio,-66.9276025,18.466357,Puerto Rico,PR
Naranjito Municipio,-66.2534402,18.2899273,Puerto Rico,PR
Fajardo Municipio,-65.588454,18.3863776,Puerto Rico,PR
Yabucoa Municipio,-65.8598713,18.0598584,Puerto Rico,PR
Hormigueros Municipio,-67.1161994,18.1346949,Puerto Rico,PR
San Juan Municipio,-66.0680935,18.4223633,Puerto Rico,PR
Culebra Municipio,-65.30772,18.3265989,Puerto Rico,PR
Dorado Municipio,-66.2595854,18.4726608,Puerto Rico,PR
Sabana Grande Municipio,-66.9476668,18.0843613,Puerto Rico,PR
Ciales Municipio,-66.5155884,18.2959127,Puerto Rico,PR
Santa Isabel Municipio,-66.3875885,17.9529217,Puerto Rico,PR
Trujillo Alto Municipio,-66.0037874,18.3353871,Puerto Rico,PR
Jayuya Municipio,-66.58687,18.2111522,Puerto Rico,PR
Mayagüez Municipio,-67.1826234,18.2606557,Puerto Rico,PR
Canóvanas Municipio,-65.8832059,18.3235851,Puerto Rico,PR
Salinas Municipio,-66.2622515,17.9714853,Puerto Rico,PR
Naguabo Municipio,-65.735749,18.2110697,Puerto Rico,PR
Aguada Municipio,-67.1837074,18.3756809,Puerto Rico,PR
Coamo Municipio,-66.3575862,18.1037997,Puerto Rico,PR
Guánica Municipio,-66.9229889,17.9480521,Puerto Rico,PR
Barranquitas Municipio,-66.3098329,18.1989552,Puerto Rico,PR
Lares Municipio,-66.8696454,18.2771024,Puerto Rico,PR
Yauco Municipio,-66.8579009,18.0856688,Puerto Rico,PR
Adjuntas Municipio,-66.7581652,18.1816112,Puerto Rico,PR
Maricao Municipio,-66.9355468,18.1739559,Puerto Rico,PR
Aguadilla Municipio,-67.1437616,18.4801911,Puerto Rico,PR
Aibonito Municipio,-66.2639743,18.1306472,Puerto Rico,PR
Peñuelas Municipio,-66.7281249,18.0266179,Puerto Rico,PR
Ponce Municipio,-66.6066625,18.0017167,Puerto Rico,PR
Bayamón Municipio,-66.167693,18.3508664,Puerto Rico,PR
Rincón Municipio,-67.2773016,18.3405618,Puerto Rico,PR
Vega Baja Municipio,-66.3978832,18.4551279,Puerto Rico,PR
Cabo Rojo Municipio,-67.2098839,18.0088725,Puerto Rico,PR
Humacao Municipio,-65.7862286,18.1354025,Puerto Rico,PR
Juncos Municipio,-65.9085417,18.2241334,Puerto Rico,PR
Ceiba Municipio,-65.5308947,18.2737491,Puerto Rico,PR
Corozal Municipio,-66.3261795,18.3039098,Puerto Rico,PR
Moca Municipio,-67.0795736,18.3776374,Puerto Rico,PR
Orocovis Municipio,-66.4368987,18.2187334,Puerto Rico,PR
San Lorenzo Municipio,-65.9761674,18.1471074,Puerto Rico,PR
Toa Alta Municipio,-66.2446686,18.3645557,Puerto Rico,PR
Maunabo Municipio,-65.8964028,17.9997862,Puerto Rico,PR
Patillas Municipio,-65.9866425,18.0003111,Puerto Rico,PR
Manatí Municipio,-66.4931369,18.4448026,Puerto Rico,PR
Vieques Municipio,-65.432474,18.125418,Puerto Rico,PR
Loíza Municipio,-65.90328,18.4750387,Puerto Rico,PR
Añasco Municipio,-67.1312824,18.2869054,Puerto Rico,PR
Cidra Municipio,-66.1616217,18.174404,Puerto Rico,PR
Gurabo Municipio,-65.9811768,18.2725815,Puerto Rico,PR
Hatillo Municipio,-66.7982102,18.4411409,Puerto Rico,PR
Guayama Municipio,-66.1374675,17.9739287,Puerto Rico,PR
Vega Alta Municipio,-66.3366734,18.4361633,Puerto Rico,PR
Toa Baja Municipio,-66.1931933,18.45691,Puerto Rico,PR
Utuado Municipio,-66.7029886,18.270865,Puerto Rico,PR
Arecibo Municipio,-66.6750551,18.4339231,Puerto Rico,PR
Villalba Municipio,-66.4722435,18.1307185,Puerto Rico,PR
Guaynabo Municipio,-66.1140555,18.3443567,Puerto Rico,PR
Barceloneta Municipio,-66.5582299,18.4699891,Puerto Rico,PR
Cayey Municipio,-66.1516668,18.103624,Puerto Rico,PR
Arroyo Municipio,-66.0419453,17.9720599,Puerto Rico,PR
San Germán Municipio,-67.0372633,18.1077999,Puerto Rico,PR
Carolina Municipio,-65.9687781,18.3967757,Puerto Rico,PR
Isabela Municipio,-67.0134631,18.4851704,Puerto Rico,PR
Florida Municipio,-66.5612193,18.3690055,Puerto Rico,PR
Lajas Municipio,-67.0401109,17.9785111,Puerto Rico,PR
Caguas Municipio,-66.0509643,18.2111085,Puerto Rico,PR
Camuy Municipio,-66.863134,18.4454691,Puerto Rico,PR
Río Grande Municipio,-65.7984342,18.3763694,Puerto Rico,PR
Juana Díaz Municipio,-66.4904965,17.9979735,Puerto Rico,PR
Comerío Municipio,-66.2194806,18.2250315,Puerto Rico,PR
Aguas Buenas Municipio,-66.1284959,18.2565236,Puerto Rico,PR
Cataño Municipio,-66.148819,18.4446135,Puerto Rico,PR
Morovis Municipio,-66.4205568,18.3190261,Puerto Rico,PR
Las Marías Municipio,-66.9775799,18.2275938,Puerto Rico,PR
Guayanilla Municipio,-66.7983565,18.0052626,Puerto Rico,PR
San Sebastián Municipio,-66.9706783,18.3314094,Puerto Rico,PR
Luquillo Municipio,-65.7099036,18.3679961,Puerto Rico,PR
Minnehaha County,-96.7957261,43.6674723,South Dakota,SD
Hutchinson County,-97.7493828,43.3367101,South Dakota,SD
Moody County,-96.6760536,44.0124293,South Dakota,SD
Douglas County,-98.3584331,43.3915064,South Dakota,SD
Deuel County,-96.6902393,44.7562899,South Dakota,SD
Clark County,-97.7249124,44.8552107,South Dakota,SD
Miner County,-97.608122,44.0215411,South Dakota,SD
Jerauld County,-98.6231702,44.0634099,South Dakota,SD
McCook County,-97.3620356,43.6789244,South Dakota,SD
Lawrence County,-103.8057912,44.348572,South Dakota,SD
Ziebach County,-101.6608274,44.9897638,South Dakota,SD
Brule County,-99.092909,43.7298732,South Dakota,SD
Sully County,-100.1313985,44.722325,South Dakota,SD
Walworth County,-100.0278563,45.4276046,South Dakota,SD
Kingsbury County,-97.499313,44.3629687,South Dakota,SD
Haakon County,-101.5954603,44.2828847,South Dakota,SD
Hanson County,-97.7968454,43.6806116,South Dakota,SD
Dewey County,-100.8379534,45.148049,South Dakota,SD
Clay County,-96.980468,42.9161495,South Dakota,SD
Yankton County,-97.3883614,43.006603,South Dakota,SD
Brown County,-98.3521746,45.5892542,South Dakota,SD
Lake County,-97.1232229,44.0284497,South Dakota,SD
Lyman County,-99.8419253,43.8948122,South Dakota,SD
Jackson County,-101.6263197,43.676735,South Dakota,SD
Custer County,-103.46225,43.6849428,South Dakota,SD
Beadle County,-98.2794224,44.4182649,South Dakota,SD
Jones County,-100.6861386,43.9519896,South Dakota,SD
Campbell County,-100.0021074,45.7855747,South Dakota,SD
Harding County,-103.4738669,45.5966116,South Dakota,SD
Codington County,-97.1988375,44.9662852,South Dakota,SD
Bon Homme County,-97.8841987,42.985799,South Dakota,SD
Bennett County,-101.677181,43.1869121,South Dakota,SD
Roberts County,-96.9475513,45.6233973,South Dakota,SD
Todd County,-100.7076636,43.2087936,South Dakota,SD
Turner County,-97.1501851,43.3086698,South Dakota,SD
Davison County,-98.1558683,43.6804393,South Dakota,SD
Stanley County,-100.7491628,44.4155468,South Dakota,SD
Aurora County,-98.5775872,43.7247191,South Dakota,SD
Pennington County,-102.8238015,44.0023492,South Dakota,SD
Lincoln County,-96.7222862,43.2794204,South Dakota,SD
Perkins County,-102.4679947,45.4833865,South Dakota,SD
Brookings County,-96.7977971,44.3766745,South Dakota,SD
Buffalo County,-99.2039983,44.0443062,South Dakota,SD
Mellette County,-100.7609555,43.5846896,South Dakota,SD
Potter County,-99.9620034,45.0527131,South Dakota,SD
Fall River County,-103.5126087,43.2216189,South Dakota,SD
Hughes County,-99.9756842,44.3844521,South Dakota,SD
Hyde County,-99.4921478,44.5373012,South Dakota,SD
Hamlin County,-97.178598,44.6806187,South Dakota,SD
Edmunds County,-99.205362,45.4116802,South Dakota,SD
Hand County,-99.0045751,44.5467133,South Dakota,SD
Spink County,-98.3396152,44.9237717,South Dakota,SD
Faulk County,-99.1535637,45.0654764,South Dakota,SD
Butte County,-103.5014361,44.8962264,South Dakota,SD
Meade County,-102.7141689,44.6052822,South Dakota,SD
McPherson County,-99.2114212,45.7842491,South Dakota,SD
Oglala Lakota County,-102.561699,43.3336299,South Dakota,SD
Charles Mix County,-98.5951429,43.2061853,South Dakota,SD
Union County,-96.6508287,42.8311064,South Dakota,SD
Day County,-97.5814295,45.3550335,South Dakota,SD
Tripp County,-99.8762186,43.3497292,South Dakota,SD
Sanborn County,-98.0921054,44.0210318,South Dakota,SD
Corson County,-101.1796647,45.6856708,South Dakota,SD
Gregory County,-99.2021531,43.1790977,South Dakota,SD
Grant County,-96.7722606,45.1726366,South Dakota,SD
Marshall County,-97.5808695,45.7370443,South Dakota,SD
Menard County,-99.8539616,30.8843921,Texas,TX
Hale County,-101.8228879,34.0684364,Texas,TX
Armstrong County,-101.3566363,34.964179,Texas,TX
Calhoun County,-96.5795739,28.4417191,Texas,TX
Clay County,-98.2129174,33.7859042,Texas,TX
Orange County,-93.8940999,30.1223229,Texas,TX
Gonzales County,-97.4919205,29.4619121,Texas,TX
Fannin County,-96.1049882,33.5911611,Texas,TX
Kerr County,-99.3533388,30.059953,Texas,TX
Refugio County,-97.1613657,28.3127162,Texas,TX
Jim Hogg County,-98.700127,27.0412118,Texas,TX
Dimmit County,-99.7658713,28.4235871,Texas,TX
Nolan County,-100.4181078,32.3123379,Texas,TX
Brazos County,-96.3023935,30.6567132,Texas,TX
Jefferson County,-94.1493306,29.8539997,Texas,TX
Bell County,-97.4814002,31.0423136,Texas,TX
Bandera County,-99.2482849,29.756389,Texas,TX
Hidalgo County,-98.18099,26.3963839,Texas,TX
Schleicher County,-100.5272161,30.8962331,Texas,TX
Grayson County,-96.675693,33.624524,Texas,TX
Crosby County,-101.2987099,33.609144,Texas,TX
Delta County,-95.6733504,33.3859329,Texas,TX
Zavala County,-99.7598304,28.8646523,Texas,TX
Rockwall County,-96.4044017,32.8986766,Texas,TX
Eastland County,-98.8365596,32.3246454,Texas,TX
DeWitt County,-97.3616543,29.0823457,Texas,TX
Angelina County,-94.6110558,31.2519514,Texas,TX
McLennan County,-97.2014721,31.549493,Texas,TX
Lamar County,-95.5703477,33.6672628,Texas,TX
Leon County,-95.9956219,31.3004926,Texas,TX
Stonewall County,-100.2538069,33.1795797,Texas,TX
McMullen County,-98.5788529,28.384922,Texas,TX
Sutton County,-100.5052697,30.5176801,Texas,TX
Fort Bend County,-95.7710149,29.5266017,Texas,TX
Parker County,-97.8059049,32.7770964,Texas,TX
Kinney County,-100.4177003,29.3470865,Texas,TX
Fayette County,-96.9212309,29.8778861,Texas,TX
Briscoe County,-101.205893,34.5251725,Texas,TX
Harrison County,-94.3744344,32.5479914,Texas,TX
Reagan County,-101.5143954,31.3751911,Texas,TX
Coleman County,-99.3466223,31.9142052,Texas,TX
Ochiltree County,-100.8158636,36.2787442,Texas,TX
Crane County,-102.4877739,31.4227965,Texas,TX
Washington County,-96.4102717,30.2150752,Texas,TX
Lynn County,-101.8184933,33.1784124,Texas,TX
Mills County,-98.5946231,31.4948885,Texas,TX
Oldham County,-102.5976203,35.4019206,Texas,TX
Sabine County,-93.8519129,31.3432997,Texas,TX
Hopkins County,-95.5651936,33.1489586,Texas,TX
Houston County,-95.4215995,31.3230362,Texas,TX
Bexar County,-98.5201465,29.4486708,Texas,TX
Upton County,-102.0415461,31.3538163,Texas,TX
Erath County,-98.2223769,32.2381358,Texas,TX
Randall County,-101.8955472,34.962529,Texas,TX
Rusk County,-94.7563823,32.1094232,Texas,TX
Coryell County,-97.7980223,31.3911774,Texas,TX
Comal County,-98.260544,29.8054913,Texas,TX
Aransas County,-96.977983,28.1042254,Texas,TX
Jack County,-98.1711758,33.2321615,Texas,TX
Hemphill County,-100.2792102,35.8159564,Texas,TX
Shackelford County,-99.3470045,32.7438198,Texas,TX
San Jacinto County,-95.1631363,30.5743884,Texas,TX
Kendall County,-98.7092693,29.9435246,Texas,TX
Wharton County,-96.2296745,29.2784805,Texas,TX
Floyd County,-101.3032742,34.0737305,Texas,TX
Karnes County,-97.8522048,28.9089957,Texas,TX
Kaufman County,-96.2883773,32.5989442,Texas,TX
Duval County,-98.4973933,27.6811232,Texas,TX
Johnson County,-97.3649587,32.3798207,Texas,TX
Franklin County,-95.2190662,33.1758457,Texas,TX
Edwards County,-100.3073732,29.9858774,Texas,TX
Waller County,-95.9821022,30.0135781,Texas,TX
Maverick County,-100.316678,28.7297873,Texas,TX
Kleberg County,-97.6606203,27.4387348,Texas,TX
Gaines County,-102.6315614,32.7439423,Texas,TX
Martin County,-101.9618363,32.3098298,Texas,TX
Bowie County,-94.4223931,33.4460621,Texas,TX
Andrews County,-102.6402058,32.3122581,Texas,TX
Potter County,-101.893804,35.3986751,Texas,TX
Garza County,-101.3011341,33.183792,Texas,TX
Caldwell County,-97.628141,29.8323986,Texas,TX
Parmer County,-102.7848533,34.5321628,Texas,TX
Titus County,-94.9667825,33.214599,Texas,TX
Terry County,-102.339284,33.171229,Texas,TX
Foard County,-99.8168285,33.9633063,Texas,TX
Real County,-99.812549,29.8300967,Texas,TX
Carson County,-101.3553558,35.4054961,Texas,TX
Knox County,-99.7471116,33.6166569,Texas,TX
Hays County,-98.0292673,30.0612247,Texas,TX
Medina County,-99.1110846,29.3536614,Texas,TX
Motley County,-100.7931519,34.0578993,Texas,TX
Wichita County,-98.7168508,33.9911025,Texas,TX
Midland County,-102.0243264,31.8708957,Texas,TX
Victoria County,-96.9711977,28.7963699,Texas,TX
Tyler County,-94.3756561,30.7692953,Texas,TX
Falls County,-96.9341275,31.2519298,Texas,TX
Presidio County,-104.2616192,30.0058912,Texas,TX
Willacy County,-97.5832561,26.4803815,Texas,TX
Lubbock County,-101.8199438,33.6114688,Texas,TX
Henderson County,-95.8534183,32.2116334,Texas,TX
Walker County,-95.5698246,30.7431631,Texas,TX
Galveston County,-94.8955112,29.2282472,Texas,TX
Harris County,-95.3930371,29.857273,Texas,TX
Dawson County,-101.9473224,32.7419338,Texas,TX
Pecos County,-102.71986,30.7708943,Texas,TX
Nacogdoches County,-94.6202497,31.6205598,Texas,TX
Guadalupe County,-97.946771,29.583532,Texas,TX
Tarrant County,-97.2912241,32.7721191,Texas,TX
Jackson County,-96.58908,28.9598019,Texas,TX
Swisher County,-101.7438647,34.5263193,Texas,TX
Sterling County,-101.0549114,31.8357735,Texas,TX
Winkler County,-103.055986,31.8314155,Texas,TX
Frio County,-99.1087876,28.8693343,Texas,TX
Lipscomb County,-100.2726827,36.2801998,Texas,TX
Collingsworth County,-100.2721351,34.9633577,Texas,TX
Colorado County,-96.5089347,29.596296,Texas,TX
Wise County,-97.6539968,33.2190947,Texas,TX
Glasscock County,-101.5214944,31.8680062,Texas,TX
Shelby County,-94.1425794,31.7901394,Texas,TX
Comanche County,-98.5496169,31.9516447,Texas,TX
Burnet County,-98.2011868,30.7896305,Texas,TX
Gray County,-100.8123736,35.4025424,Texas,TX
Hudspeth County,-105.3775489,31.4508678,Texas,TX
Cass County,-94.3575786,33.0836979,Texas,TX
Ellis County,-96.7969403,32.3468783,Texas,TX
Cooke County,-97.2103433,33.6391964,Texas,TX
Williamson County,-97.6050692,30.6490296,Texas,TX
Cochran County,-102.830449,33.6084401,Texas,TX
Van Zandt County,-95.8369057,32.5587866,Texas,TX
Donley County,-100.8158457,34.9550364,Texas,TX
Jones County,-99.8744297,32.7437089,Texas,TX
Grimes County,-95.988082,30.5432314,Texas,TX
Irion County,-100.9813037,31.3034241,Texas,TX
Navarro County,-96.4769087,32.048448,Texas,TX
Brooks County,-98.2152756,27.0349936,Texas,TX
Dallam County,-102.5940204,36.2863696,Texas,TX
Hunt County,-96.0842298,33.1233077,Texas,TX
Mitchell County,-100.9243924,32.3041168,Texas,TX
Wood County,-95.3821664,32.7835881,Texas,TX
Childress County,-100.2083364,34.5293372,Texas,TX
Jeff Davis County,-104.1913042,30.621957,Texas,TX
Montague County,-97.7250138,33.6783558,Texas,TX
Brown County,-98.9984697,31.7641026,Texas,TX
Haskell County,-99.730774,33.1759638,Texas,TX
Fisher County,-100.4031198,32.7404728,Texas,TX
Concho County,-99.8636483,31.3188647,Texas,TX
Coke County,-100.6352358,31.877105,Texas,TX
Polk County,-94.8373376,30.7845525,Texas,TX
Cottle County,-100.2764416,34.0919063,Texas,TX
Young County,-98.6782806,33.1587884,Texas,TX
Lee County,-96.9763206,30.3210784,Texas,TX
Cherokee County,-95.1563454,31.8438717,Texas,TX
Hall County,-100.7638926,34.6556227,Texas,TX
Hood County,-97.8316766,32.430149,Texas,TX
Archer County,-98.6872669,33.6163054,Texas,TX
Baylor County,-99.2081888,33.6188024,Texas,TX
San Augustine County,-94.1631796,31.3824492,Texas,TX
Madison County,-95.9303719,30.9668782,Texas,TX
Milam County,-96.9843946,30.791242,Texas,TX
Reeves County,-103.712706,31.308366,Texas,TX
Nueces County,-97.5186598,27.7387374,Texas,TX
Camp County,-94.979085,32.9745813,Texas,TX
Freestone County,-96.1444867,31.7012602,Texas,TX
Runnels County,-99.9827145,31.8451193,Texas,TX
Terrell County,-102.0725126,30.2323427,Texas,TX
Deaf Smith County,-102.6075637,34.9407663,Texas,TX
Marion County,-94.3568533,32.7981821,Texas,TX
Liberty County,-94.844078,30.1584509,Texas,TX
Jasper County,-94.0222943,30.7529323,Texas,TX
Hansford County,-101.3569304,36.2728469,Texas,TX
Chambers County,-94.6694454,29.6963741,Texas,TX
Hardin County,-94.3931782,30.3296483,Texas,TX
Collin County,-96.5797229,33.1947368,Texas,TX
Brazoria County,-95.434647,29.1678175,Texas,TX
Throckmorton County,-99.205796,33.1706954,Texas,TX
Bastrop County,-97.3106432,30.1007707,Texas,TX
Scurry County,-100.9133465,32.7443531,Texas,TX
Ector County,-102.5425068,31.8653008,Texas,TX
Limestone County,-96.593623,31.5475427,Texas,TX
Denton County,-97.1211403,33.205132,Texas,TX
Red River County,-95.0484293,33.6196255,Texas,TX
Matagorda County,-96.0015316,28.7747601,Texas,TX
Hardeman County,-99.7456973,34.2899036,Texas,TX
Palo Pinto County,-98.3179673,32.7522042,Texas,TX
Live Oak County,-98.1269608,28.3515349,Texas,TX
Sherman County,-101.8992648,36.2785929,Texas,TX
Uvalde County,-99.768427,29.3503081,Texas,TX
Bailey County,-102.8303446,34.0675209,Texas,TX
Culberson County,-104.5269447,31.4459085,Texas,TX
Atascosa County,-98.535381,28.8914775,Texas,TX
Wilson County,-98.0867336,29.173883,Texas,TX
Starr County,-98.7402346,26.5309027,Texas,TX
Dallas County,-96.7784238,32.7669866,Texas,TX
Kimble County,-99.7463959,30.479472,Texas,TX
